,Unnamed: 0,Unnamed: 0.1,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,Level1,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,nteeFinal,LAT,LONG,TITLE_NAME
885,885,32736,15 W 16TH ST,NEW YORK,2449273,6285582,133863344,9506982,36061.0,15 W 16TH ST NEW YORK NY 10011-6301,,CENTER FOR JEWISH HISTORY INC,A23,655792.0,7834462,NY,15 W 16TH ST,Cultural & Ethnic Awareness,10011-6301,10011.0,A23,40.73806315,-73.9938027225012,Center for Jewish History Inc.
886,886,32762,2804 THIRD AVENUE,BRONX,40004,0,133869493,161001,36005.0,2804 THIRD AVENUE BRONX NY 10455-4000,,NATIONAL PUERTO RICAN DAY PARADE INC,A23,0.0,65943,NY,2804 THIRD AVENUE,Cultural & Ethnic Awareness,10455-4000,10455.0,A23,,,National Puerto Rican Day Parade Inc.
887,887,32796,81 MURRAY ST STE 5,NEW YORK,0,61620,133877381,49028,36061.0,81 MURRAY ST NEW YORK NY 10007-2167,,ARMENIAN CENTER FOR CONTEMPORARY EXPERIMENTAL ART INC,A60,0.0,61620,NY,81 MURRAY ST,Performing Arts,10007-2167,10007.0,A60,40.71492485,-74.01077945,Armenian Center for Contemporary Experimental Art Inc.
888,888,32813,401 W 24TH ST STE 8,NEW ORK,0,35697,133880426,37887,36061.0,401 W 24TH ST NEW ORK NY 10011-1241,,TERRANOVA PRODUCTIONS,A65,2154.0,37857,NY,401 W 24TH ST,Theater,10011-1241,10011.0,A65,,,Terranova Productions
889,889,32816,62 WILLIAM ST 7TH FLR,NEW YORK,171605,237739,133880953,416347,36061.0,62 WILLIAM ST NEW YORK NY 10005-1520,,STORYVILLE CENTER FOR THE SPOKEN WORD INC,A65,185258.0,459184,NY,62 WILLIAM ST,Theater,10005-1520,10005.0,A65,40.7071925,-74.00863509999999,Storyville Center for the Spoken Word Inc.
890,890,32818,PO BOX 917,BRONX,0,23443,133882139,32428,36005.0,,,BRONX PUERTO RICAN DAY PARADE INC,A23,0.0,43746,NY,,Cultural & Ethnic Awareness,10455-0917,10455.0,A23,,,Bronx Puerto Rican Day Parade Inc.
891,891,32819,39 BATTERY PLACE,NEW YORK,193808,357376,133882190,581189,36061.0,39 BATTERY PLACE NEW YORK NY 10280-1501,,SKYSCRAPER MUSEUM,A54,384524.0,744880,NY,39 BATTERY PLACE,History Museums,10280-1501,10280.0,A54,40.7057229,-74.0177051,Skyscraper Museum
892,892,32836,444 MADISON AVENUE 3103,NEW YORK,0,5500,133886891,6667,36061.0,444 MADISON AVENUE NEW YORK NY 10022-6903,,AMERICAN FRIENDS OF FLAMENCO INC,A62,0.0,9815,NY,444 MADISON AVENUE,Dance,10022-6903,10022.0,A62,40.7576763,-73.9759114,American Friends of Flamenco Inc.
893,893,32845,33 WEST 60TH STREET 11TH FLOOR,NEW YORK,10398618,30423063,133888641,30052317,36061.0,33 WEST 60TH STREET NEW YORK NY 10023-7905,,JAZZ AT LINCOLN CENTER INC,A68,12578489.0,42914588,NY,33 WEST 60TH STREET,Music,10023-7905,10023.0,A68,40.7695152,-73.9832725,Jazz at Lincoln Center Inc.
894,894,32849,130 E 59TH ST STE 840,NEW YORK,52631,352375,133888983,202852,36061.0,130 E 59TH ST NEW YORK NY 10022-1302,,THE NEW YORK MUSIC FOR YOUTH FOUNDATION INC,A12,0.0,361540,NY,130 E 59TH ST,Fund Raising & Fund Distribution,10022-1302,10022.0,A12,40.7621956,-73.96838170000001,the New York Music for Youth Foundation Inc.
895,895,32859,2234 3RD AVE 2ND FLR,NEW YORK,0,0,133891881,149373,36061.0,2234 3RD AVE NEW YORK NY 10035-2904,,UPTOWN DANCE ACADEMY INC,A25,151602.0,151602,NY,2234 3RD AVE,Arts Education,10035-2904,10035.0,A25,40.801495,-73.937552,Uptown Dance Academy Inc.
896,896,32878,2444 BROADWAY SUITE 231,NEW YORK,57200,253624,133895528,398224,36061.0,2444 BROADWAY NEW YORK NY 10024-1103,,MELTING POT THEATRE CO,A65,70799.0,327435,NY,2444 BROADWAY,Theater,10024-1103,10024.0,A65,40.7910013333333,-73.97432577777779,Melting Pot Theatre Co.
897,897,32885,232 THIRD ST DOA,BROOKLYN,0,47559,133896400,26532,36047.0,232 THIRD ST DOA BROOKLYN NY 11215-2714,,J MANDLE PERFORMANCE INC,A65,1813.0,50932,NY,232 THIRD ST DOA,Theater,11215-2714,11215.0,A65,,,J Mandle Performance Inc.
898,898,32908,45 E 33RD ST,NEW YORK,91000,372551,133900360,353151,36061.0,45 E 33RD ST NEW YORK NY 10016-5336,,SECOND CENTURY FUND OF THE WORKMENS CIRCLE INCORPORATED,A23,0.0,493010,NY,45 E 33RD ST,Cultural & Ethnic Awareness,10016-5336,10016.0,A23,40.74689385,-73.98237420988809,Second Century Fund of the Workmens Circle Incorporated
899,899,32920,640 W 139TH ST APT 60,NEW YORK,0,24125,133903490,21247,36061.0,640 W 139TH ST NEW YORK NY 10031-7335,,NEW YORK ART ENSEMBLE INC,A6C,2981.0,27106,NY,640 W 139TH ST,Bands & Ensembles,10031-7335,10031.0,A6C,40.82315425,-73.9550386384747,New York Art Ensemble Inc.
900,900,32923,16 E 11TH ST 3A,NEW YORK,10225,67411,133904072,90328,36061.0,16 E 11TH ST NEW YORK NY 10003-4489,,SEQUITUR NEW MUSIC CORPORATION,A68,6047.0,73498,NY,16 E 11TH ST,Music,10003-4489,10003.0,A68,40.73350925,-73.99435708705191,Sequitur New Music Corporation
901,901,32926,1775 BROADWAY STE 708,NEW YORK,213331,287150,133904262,777430,36061.0,1775 BROADWAY NEW YORK NY 10019-1903,,BAT THEATRE INC,A65,444157.0,772872,NY,1775 BROADWAY,Theater,10019-1903,10019.0,A65,40.7669819,-73.9819808,Bat Theatre Inc.
902,902,32945,66 WOOSTER ST,NEW YORK,0,77847,133908692,101554,36061.0,66 WOOSTER ST NEW YORK NY 10012-4305,,SOHO THINK TANK INC,A65,59630.0,139364,NY,66 WOOSTER ST,Theater,10012-4305,10012.0,A65,40.723332299999996,-74.0017161,Soho Think Tank Inc.
903,903,32948,16 FLAGG PL,STATEN ISLAND,0,19104,133909562,18581,36085.0,16 FLAGG PL STATEN ISLAND NY 10304-1166,,COLUMCILLE CULTURAL CENTER INC,A20,0.0,30570,NY,16 FLAGG PL,Arts & Culture,10304-1166,10304.0,A20,40.59043235,-74.10149225656642,Columcille Cultural Center Inc.
904,904,32967,225 W 34TH ST STE 1800,NEW YORK,0,88000,133912334,65025,36061.0,225 W 34TH ST NEW YORK NY 10122-1800,,AUBIN PICTURES INC,A01,11803.0,99803,NY,225 W 34TH ST,Alliances & Advocacy,10122-1800,10122.0,A01,40.7517799,-73.9920745,Aubin Pictures Inc.
905,905,32973,246 W 38TH ST 8TH FLR,NEW YORK,48500,146749,133913291,355591,36061.0,246 W 38TH ST NEW YORK NY 10018-9086,,INTA INC,A60,275009.0,425351,NY,246 W 38TH ST,Performing Arts,10018-9086,10018.0,A60,40.7541085,-73.99041820000001,Inta Inc.
906,906,32974,332 BLEECKER ST K 136,NEW YORK,0,5970,133913351,35354,36061.0,332 BLEECKER ST K NEW YORK NY 10014-2980,,MOONWORK INC,A65,40125.0,46095,NY,332 BLEECKER ST K,Theater,10014-2980,10014.0,A65,40.7335524,-74.0045471,Moonwork Inc.
907,907,32977,460 W 49TH ST,NEW YORK,0,30000,133914058,33298,36061.0,460 W 49TH ST NEW YORK NY 10019-7240,,MANHATTAN PLAYHOUSE INC,A25,0.0,30130,NY,460 W 49TH ST,Arts Education,10019-7240,10019.0,A25,40.7636979,-73.9919161031883,Manhattan Playhouse Inc.
908,908,33000,70 E 3RD ST 9,NEW YORK,50515,120884,133919147,126112,36061.0,70 E 3RD ST NEW YORK NY 10003-9278,,GROOVE WITH ME INC,A62,300.0,122031,NY,70 E 3RD ST,Dance,10003-9278,10003.0,A62,40.724935200000004,-73.9888418893253,Groove With Me Inc.
909,909,33010,7 E 14TH ST APT 1207,NEW YORK,84801,306909,133920920,248886,36061.0,7 E 14TH ST NEW YORK NY 10003-3118,,STARFISH THEATREWORKS INC,A65,8776.0,320252,NY,7 E 14TH ST,Theater,10003-3118,10003.0,A65,40.7357597,-73.9924301831198,Starfish Theatreworks Inc.
910,910,33019,140 SECOND AVE 501,NEW YORK,107881,179585,133922974,352819,36061.0,140 SECOND AVE NEW YORK NY 10003-8385,,THIN MAN DANCE INC,A62,197403.0,378158,NY,140 SECOND AVE,Dance,10003-8385,10003.0,A62,42.635429168714204,-73.7409010269515,Thin Man Dance Inc.
911,911,33028,ONE NY PLAZA,NEW YORK,0,19519,133925551,41474,36061.0,ONE NY PLAZA NEW YORK NY 10004-0000,,CERDDORIAN NYC INC,A6B,23008.0,42793,NY,ONE NY PLAZA,Singing & Choral Groups,10004-0000,10004.0,A6B,,,Cerddorian NYC Inc.
912,912,33044,100 LAFAYETTE ST SUITE 800,NEW YORK,51666,229015,133929841,231087,36061.0,100 LAFAYETTE ST NEW YORK NY 10013-4400,,SECOND GENERATION PRODUCTIONS INC,A65,5884.0,234899,NY,100 LAFAYETTE ST,Theater,10013-4400,10013.0,A65,40.71783920000001,-74.0012667,Second Generation Productions Inc.
913,913,33050,330 W 45 ST APT 1H,NEW YORK,75000,25567,133931624,205764,36061.0,330 W 45 ST NEW YORK NY 10036-3856,,RANDOM FARMS KIDS THEATER INC,A65,181919.0,226287,NY,330 W 45 ST,Theater,10036-3856,10036.0,A65,,,Random Farms Kids Theater Inc.
914,914,33052,37 GRAND AVE,BROOKLYN,0,56500,133931803,115439,36047.0,37 GRAND AVE BROOKLYN NY 11205-1301,,SWEET JANE PRODUCTIONS INC,A65,30988.0,118404,NY,37 GRAND AVE,Theater,11205-1301,11205.0,A65,40.696502200000005,-73.964339840292,Sweet Jane Productions Inc.
915,915,33059,30 E 20TH ST ROOM 302,NEW YORK,0,0,133932856,68362,36061.0,30 E 20TH ST NEW YORK NY 10003-1310,,NYJPW CHINESE AMERICAN ARTS AND CULTURE ASSOCIATION INC,A23,85815.0,86096,NY,30 E 20TH ST,Cultural & Ethnic Awareness,10003-1310,10003.0,A23,40.738592600000004,-73.98888704045741,Nyjpw Chinese American Arts and Culture Association Inc.
916,916,33063,70 ORCHARD STREET,NEW YORK,127521,246605,133933808,262741,36061.0,70 ORCHARD STREET NEW YORK NY 10002-4523,,TO MAKE THE WORLD A BETTER PLACE,A25,40565.0,289863,NY,70 ORCHARD STREET,Arts Education,10002-4523,10002.0,A25,40.717492799999995,-73.99066690000001,to Make the World a Better Place
917,917,33075,PO BOX 2213,NEW YORK,4437,97724,133936420,107208,36061.0,,,THE@GENESIUS GUILD INC,A65,9809.0,102126,NY,,Theater,10108-2213,10108.0,A65,,,The@Genesius Guild Inc.
918,918,33077,747 THIRD AVE 3RD FLR,NEW YORK,0,7785,133936723,33245,36061.0,747 THIRD AVE NEW YORK NY 10017-2803,,CENTRO CULTURAL CUBANO INC,A23,8675.0,32339,NY,747 THIRD AVE,Cultural & Ethnic Awareness,10017-2803,10017.0,A23,40.75345825,-73.972081983947,Centro Cultural Cubano Inc.
919,919,33083,225 W 34TH ST STE 820,NEW YORK,1208584,4455116,133938080,3640047,36061.0,225 W 34TH ST NEW YORK NY 10122-0049,,CENTER FOR ARTS EDUCATION INC,A25,0.0,4667846,NY,225 W 34TH ST,Arts Education,10122-0049,10122.0,A25,40.7517799,-73.9920745,Center for Arts Education Inc.
920,920,33120,450 SEVENTH AVE STE 2701,NEW YORK,24000,35000,133946089,353749,36061.0,450 SEVENTH AVE NEW YORK NY 10123-2701,,NOCHE FLAMENCA INC,A62,352281.0,387281,NY,450 SEVENTH AVE,Dance,10123-2701,10123.0,A62,42.794824799999994,-73.9554193,Noche Flamenca Inc.
921,921,33124,317 MADISON AVENUE SUITE 614,NEW YORK,171260,558961,133946716,715008,36061.0,317 MADISON AVENUE NEW YORK NY 10017-5273,,RUSSIAN-AMERICAN ARTS FOUNDATION INC,A23,370007.0,930742,NY,317 MADISON AVENUE,Cultural & Ethnic Awareness,10017-5273,10017.0,A23,40.752868,-73.979113,Russian-American Arts Foundation Inc.
922,922,33131,20 WEST 64TH STREET,NEW YORK,87914,293134,133947644,188259,36061.0,20 WEST 64TH STREET NEW YORK NY 10023-7129,,THE LYRIC CHAMBER MUSIC SOCIETY OF NEW YORK INC,A6C,15768.0,308931,NY,20 WEST 64TH STREET,Bands & Ensembles,10023-7129,10023.0,A6C,40.7718633,-73.9815969,the Lyric Chamber Music Society of New York Inc.
923,923,33132,312 E 23RD ST STE 4B,NEW YORK,23084,241407,133947679,102401,36061.0,312 E 23RD ST NEW YORK NY 10010-4700,,CLUBBED THUMB INC,A65,12328.0,260951,NY,312 E 23RD ST,Theater,10010-4700,10010.0,A65,40.73733645,-73.9802782693239,Clubbed Thumb Inc.
924,924,33136,119 EAST 102ND STREET,NEW YORK,0,10675,133948379,57965,36061.0,119 EAST 102ND STREET NEW YORK NY 10029-5737,,KEEP RISING TO THE TOP,A62,52807.0,63482,NY,119 EAST 102ND STREET,Dance,10029-5737,10029.0,A62,40.7901349,-73.9486013581368,Keep Rising to the Top
925,925,33140,290 HUDSON ST,NEW YORK,63910,101355,133948717,270431,36061.0,290 HUDSON ST NEW YORK NY 10013-1401,,JAZZ GALLERY,A20,167748.0,297861,NY,290 HUDSON ST,Arts & Culture,10013-1401,10013.0,A20,40.7254869,-74.00743929999999,Jazz Gallery
926,926,33151,787 SEVENTH AVE,NEW YORK,243795,484855,133951504,457117,36061.0,787 SEVENTH AVE NEW YORK NY 10019-6018,,LOCATION ONE INC,A20,0.0,485794,NY,787 SEVENTH AVE,Arts & Culture,10019-6018,10019.0,A20,42.794824799999994,-73.9554193,Location One Inc.
927,927,33156,45 MIAN STREET FL 12,BROOKLYN,863730,2387123,133952075,2685886,36047.0,45 MIAN STREET BROOKLYN NY 11201-1000,,EYEBEAM ATELIER,A40,19516.0,2511613,NY,45 MIAN STREET,Visual Arts,11201-1000,11201.0,A40,,,Eyebeam Atelier
928,928,33176,241 E 32ND ST,NEW YORK,0,13250,133955709,59352,36061.0,241 E 32ND ST NEW YORK NY 10016-6305,,NEW YORK TIBETAN ALLIANCE INC,A23,34563.0,48056,NY,241 E 32ND ST,Cultural & Ethnic Awareness,10016-6305,10016.0,A23,40.74394415,-73.9774421203212,New York Tibetan Alliance Inc.
929,929,33183,477 MADISON AVE,NEW YORK,0,40000,133957107,13010,36061.0,477 MADISON AVE NEW YORK NY 10022-5802,,NEW HERITAGE MUSIC FOUNDATION INC,A68,0.0,46147,NY,477 MADISON AVE,Music,10022-5802,10022.0,A68,40.7585227,-73.97463165781541,New Heritage Music Foundation Inc.
930,930,33193,LOCAL,NEW YORK,21667,2390,133958990,47562,36061.0,LOCAL NEW YORK NY 10276-0336,,ART IN CONTEXT CENTER FOR COMMUNICATIONS CORPORATION,A40,41485.0,43875,NY,LOCAL,Visual Arts,10276-0336,10276.0,A40,40.7515081,-73.9934608,Art in Context Center for Communications Corporation
931,931,33209,21 32 CRESCENT ST STE 7D,ASTORIA,3100,0,133963103,91044,36081.0,21 32 CRESCENT ST ASTORIA NY 11105-0000,,THEATRE J P INC,A65,101881.0,101881,NY,21 32 CRESCENT ST,Theater,11105-0000,11105.0,A65,40.780069399999995,-73.9132296445928,Theatre J P Inc.
932,932,33214,400 W 43RD ST STE 19R,NEW YORK,0,0,133964272,36925,36061.0,400 W 43RD ST NEW YORK NY 10036-6311,,LEHIGH VALLEY JAZZ REPERTORY ORCHESTRA INC,A68,33020.0,33020,NY,400 W 43RD ST,Music,10036-6311,10036.0,A68,40.759243100000006,-73.9927221,Lehigh Valley Jazz Repertory Orchestra Inc.
933,933,33217,160 CABRINI BLVD 134,NEW YORK,0,49738,133964559,73967,36061.0,160 CABRINI BLVD NEW YORK NY 10033-1145,,NURTUREART NON PROFIT INC,A40,2267.0,71405,NY,160 CABRINI BLVD,Visual Arts,10033-1145,10033.0,A40,40.85347120000001,-73.9399605631262,Nurtureart Non Profit Inc.
934,934,33218,4235 KATONAH AVE,BRONX,0,183900,133964600,630968,36005.0,4235 KATONAH AVE BRONX NY 10470-2211,,GAELIC ATHLETIC ASSOCIATION OF NEW YORK,A23,278051.0,533825,NY,4235 KATONAH AVE,Cultural & Ethnic Awareness,10470-2211,10470.0,A23,40.89677875,-73.8673451163702,Gaelic Athletic Association of New York
935,935,33220,220 25TH ST STE 202,BROOKLYN,0,33405,133966046,30536,36047.0,220 25TH ST BROOKLYN NY 11232-1391,,MARIE-CHRISTINE GIORDANO DANCE COMPANY INC,A62,2961.0,36366,NY,220 25TH ST,Dance,11232-1391,11232.0,A62,40.65968705,-73.997245656969,Marie-Christine Giordano Dance Company Inc.
936,936,33225,80 ST PAULS AVE,STATEN ISLAND,0,23900,133966800,17324,36085.0,80 ST PAULS AVE STATEN ISLAND NY 10301-3218,,RIVERSIDE OPERA COMPANY INC,A6A,2090.0,28391,NY,80 ST PAULS AVE,Opera,10301-3218,10301.0,A6A,40.63567385,-74.0784479048978,Riverside Opera Company Inc.
937,937,33234,1344 LEXINGTON AVE,NEW YORK,101560,439868,133969173,756204,36061.0,1344 LEXINGTON AVE NEW YORK NY 10128-1507,,CHERRY LANE ALTERNATIVE INC,A65,282906.0,722791,NY,1344 LEXINGTON AVE,Theater,10128-1507,10128.0,A65,40.78168205,-73.9542450301708,Cherry Lane Alternative Inc.
938,938,33266,45 E 78TH ST,NEW YORK,114975,54585,133974836,425787,36061.0,45 E 78TH ST NEW YORK NY 10021-0204,,SHAKESPEARE SOCIETY INC,A40,361518.0,418064,NY,45 E 78TH ST,Visual Arts,10021-0204,10021.0,A40,40.7700832,-73.94945179999999,Shakespeare Society Inc.
939,939,33281,6 HANCOCK PL,NEW YORK,18500,47126,133977290,80959,36061.0,6 HANCOCK PL NEW YORK NY 10027-4803,,AMERICAN PERFORMING ARTS COLLABORATIVE INC,A65,87800.0,141336,NY,6 HANCOCK PL,Theater,10027-4803,10027.0,A65,40.8101715,-73.95380424761909,American Performing Arts Collaborative Inc.
940,940,33285,PO BOX 2201 TIME SQUARE STATIO,NEW YORK,30400,60985,133978343,115151,36061.0,,,NORTH AMERICAN CULTURAL LABORATORY INC,A65,56138.0,117812,NY,,Theater,10108-2201,10108.0,A65,,,North American Cultural Laboratory Inc.
941,941,33296,295 GREENWICH ST 290,NEW YORK,7200,16400,133980928,35766,36061.0,295 GREENWICH ST NEW YORK NY 10007-1049,,VANGUARD VISIONS INC,A40,9052.0,25452,NY,295 GREENWICH ST,Visual Arts,10007-1049,10007.0,A40,40.7156737,-74.01096009999999,Vanguard Visions Inc.
942,942,33300,4453 POST ROAD APT 3H,NEW YORK,40000,133911,133982875,192661,36005.0,4453 POST ROAD NEW YORK NY 10471-0000,,FUGATE BAHIRI BALLET NY INC,A63,88379.0,226774,NY,4453 POST ROAD,Ballet,10471-0000,10471.0,A63,40.8911188035714,-73.89830748214291,Fugate Bahiri Ballet NY Inc.
943,943,33303,511 WEST 25TH ST 706FLR,NEW YORK,226335,594474,133985592,877398,36061.0,511 WEST 25TH ST NEW YORK NY 10001-5561,,LABYRINTH INC,A65,317230.0,918534,NY,511 WEST 25TH ST,Theater,10001-5561,10001.0,A65,40.7495167,-74.003867288335,Labyrinth Inc.
944,944,33321,250 W 54TH ST STE 701,NEW YORK,0,10990,133990207,30417,36061.0,250 W 54TH ST NEW YORK NY 10019-5515,,FLAMENCO LATINO,A62,21097.0,32087,NY,250 W 54TH ST,Dance,10019-5515,10019.0,A62,40.764331899999995,-73.9834308,Flamenco Latino
945,945,33333,PO BOX 141099,STATEN ISLAND,0,0,133993253,5021,36085.0,,,MALAYALEE ASSOCIATION OF STATEN ISLAND INC,A20,6140.0,16587,NY,,Arts & Culture,10314-1099,10314.0,A20,,,Malayalee Association of Staten Island Inc.
946,946,33337,35 W 33RD ST 16E,NEW YORK,27000,26121,133993854,65868,36061.0,35 W 33RD ST NEW YORK NY 10001-3004,,MOSAIC COLONY INC,A40,16200.0,42794,NY,35 W 33RD ST,Visual Arts,10001-3004,10001.0,A40,40.7487365,-73.9868525675602,Mosaic Colony Inc.
947,947,33340,565 W 170TH ST,NEW YORK,0,99008,133994372,100474,36061.0,565 W 170TH ST NEW YORK NY 10032-3336,,WASHINGTON HEIGHTS ARTS CENTER INC,A20,0.0,99008,NY,565 W 170TH ST,Arts & Culture,10032-3336,10032.0,A20,40.84217745,-73.9381696140718,Washington Heights Arts Center Inc.
948,948,33352,841 BARRETTO ST,BRONX,0,110667,133997265,121214,36005.0,841 BARRETTO ST BRONX NY 10474-0000,,ARTHUR AVILES TYPICAL THEATRE,A65,0.0,110667,NY,841 BARRETTO ST,Theater,10474-0000,10474.0,A65,40.8172019,-73.8902093,Arthur Aviles Typical Theatre
949,949,33368,45 EAST 33RD STREET,NEW YORK,578563,245679,133998872,1336104,36061.0,45 EAST 33RD STREET NEW YORK NY 10016-5336,,FOLKSBIENE YIDDISH THEATRE INC,A65,339760.0,865005,NY,45 EAST 33RD STREET,Theater,10016-5336,10016.0,A65,40.74689385,-73.98237420988809,Folksbiene Yiddish Theatre Inc.
950,950,33370,127 W 78TH STREET,NEWYORK,50000,94303,133999060,118500,36061.0,127 W 78TH STREET NEWYORK NY 10024-6750,,NEW YORK DANCE & ARTS INNOVATIONS INC,A62,18694.0,113033,NY,127 W 78TH STREET,Dance,10024-6750,10024.0,A62,,,New York Dance & Arts Innovations Inc.
951,951,33376,100 OLD SLIP,NEW YORK,612856,1174411,134000578,1237305,36061.0,100 OLD SLIP NEW YORK NY 10005-3539,,NEW YORK CITY POLICE MUSEUM,A54,3779.0,1292216,NY,100 OLD SLIP,History Museums,10005-3539,10005.0,A54,40.7034864,-74.00813135,New York City Police Museum
952,952,33385,326 E 11TH ST STE 2,NEW YORK,13150,141500,134002928,134987,36061.0,326 E 11TH ST NEW YORK NY 10003-7410,,KALAVANT CENTER FOR MUSIC AND DANCE INC,A60,0.0,141500,NY,326 E 11TH ST,Performing Arts,10003-7410,10003.0,A60,40.729625899999995,-73.985112925,Kalavant Center for Music and Dance Inc.
953,953,33392,511 AVENUE OF THE AMERICAS 99,NEW YORK,0,18132,134004955,31264,36061.0,511 AVENUE OF THE AMERICAS NEW YORK NY 10011-8346,,DENNIS KEENE CHORAL FESTIVAL INC,A6B,15027.0,33184,NY,511 AVENUE OF THE AMERICAS,Singing & Choral Groups,10011-8346,10011.0,A6B,40.7368313,-73.99744,Dennis Keene Choral Festival Inc.
954,954,33393,10 PARK AVE STE 12A,NEW YORK,0,141415,134005473,221295,36061.0,10 PARK AVE NEW YORK NY 10016-4338,,CUBAN ARTISTS FUND INC,A23,0.0,141415,NY,10 PARK AVE,Cultural & Ethnic Awareness,10016-4338,10016.0,A23,40.7474551,-73.9813859,Cuban Artists Fund Inc.
955,955,33401,401 BROADWAY STE 908,NEW YORK,0,7200,134007378,36686,36061.0,401 BROADWAY NEW YORK NY 10013-3026,,CHUNG YING CANTONESE OPERA ASSOCIATION INC,A6A,29190.0,36390,NY,401 BROADWAY,Opera,10013-3026,10013.0,A6A,40.7188095,-74.00257359999999,Chung Ying Cantonese Opera Association Inc.
956,956,33405,869 LEXINGTON AVE,NEW YORK,207945,682751,134008312,729492,36061.0,869 LEXINGTON AVE NEW YORK NY 10021-6648,,NEW YORK COLLEGIUM INCORPORATED,A68,123868.0,809458,NY,869 LEXINGTON AVE,Music,10021-6648,10021.0,A68,40.69073465,-73.9260388004962,New York Collegium Incorporated
957,957,33408,602 E 14TH ST 2ND FL,NEW YORK,157643,277586,134008917,338646,36061.0,602 E 14TH ST NEW YORK NY 10009-3311,,STUDENTS FOR A FREE TIBET INC,A60,43745.0,361207,NY,602 E 14TH ST,Performing Arts,10009-3311,10009.0,A60,40.72910005,-73.97787675,Students for a Free Tibet Inc.
958,958,33409,1160 5TH AVE APT 201,NEW YORK,23315,48361,134009314,111778,36061.0,1160 5TH AVE NEW YORK NY 10029-6933,,EUROPEAN AMERICAN MUSICAL ALLIANCE INC,A68,87989.0,137117,NY,1160 5TH AVE,Music,10029-6933,10029.0,A68,40.788754299999994,-73.9549278,European American Musical Alliance Inc.
959,959,33429,45 E 33 RD STREET,NEW YORK,1300285,325558,134014418,3751297,36061.0,45 E 33 RD STREET NEW YORK NY 10016-5336,,CIRCLE LODGE-CAMP KINDER RING OF THE WORKMENS CIRCLE INCORPORATED,A23,3017170.0,3353866,NY,45 E 33 RD STREET,Cultural & Ethnic Awareness,10016-5336,10016.0,A23,,,Circle Lodge-Camp Kinder Ring of the Workmens Circle Incorporated
960,960,33434,37 WEST 65TH STREET 3RD FLR,NEW YORK,293150,873374,134015123,1385135,36061.0,37 WEST 65TH STREET NEW YORK NY 10023-6610,,INTERNATIONAL SEJONG SOLOISTS INC,A6C,500046.0,1373670,NY,37 WEST 65TH STREET,Bands & Ensembles,10023-6610,10023.0,A6C,40.772744200000005,-73.9812199,International Sejong Soloists Inc.
961,961,33440,118 E 25TH ST 3RD FLR,NEW YORK,6000,80400,134015646,125119,36061.0,118 E 25TH ST NEW YORK NY 10010-2976,,INDO-AMERICAN ARTS COUNCIL INC,A26,57622.0,138044,NY,118 E 25TH ST,Arts & Humanities Councils & Agencies,10010-2976,10010.0,A26,40.74084775,-73.9845947573317,Indo-American Arts Council Inc.
962,962,33452,810 7TH AVE,NEW YORK,0,5078289,134020446,5153093,36061.0,810 7TH AVE NEW YORK NY 10019-5818,,NYC & COMPANY FOUNDATION INC,A20,0.0,5212765,NY,810 7TH AVE,Arts & Culture,10019-5818,10019.0,A20,40.76272279999999,-73.98237579999999,NYC & Company Foundation Inc.
963,963,33456,500 E 77TH ST 316,NEW YORK,3000,13964,134021291,51267,36061.0,500 E 77TH ST NEW YORK NY 10162-0001,,RUSSIAN-AMERICAN CULTURAL CENTER,A23,47872.0,61865,NY,500 E 77TH ST,Cultural & Ethnic Awareness,10162-0001,10162.0,A23,40.7698299,-73.95117940000002,Russian-American Cultural Center
964,964,33457,42 24 9TH ST,LONG IS CITY,0,32498,134021599,62437,36081.0,42 24 9TH ST LONG IS CITY NY 11101-4912,,AMERICAN BOLERO DANCE COMPANY INC,A62,24921.0,57419,NY,42 24 9TH ST,Dance,11101-4912,11101.0,A62,,,American Bolero Dance Company Inc.
965,965,33458,170 AVENUE C APT 19G,NEW YORK,0,19876,134022249,4307,36061.0,170 AVENUE C NEW YORK NY 10009-4241,,TAMAR ROGOFF PERFORMANCE PROJECTS INC,A62,0.0,18017,NY,170 AVENUE C,Dance,10009-4241,10009.0,A62,40.726219799999996,-73.97699809999999,Tamar Rogoff Performance Projects Inc.
966,966,33482,330 W 145TH ST 801,NEW YORK,0,14500,134027804,56031,36061.0,330 W 145TH ST NEW YORK NY 10039-3093,,MANHATTAN BRASS QUINTET INC,A68,34095.0,48595,NY,330 W 145TH ST,Music,10039-3093,10039.0,A68,40.8232399,-73.94361835,Manhattan Brass Quintet Inc.
